
OBJECT,RA,DEC,Program_ID,Instrument,Category,Type,Mode,Dataset ID,Release_Date,TPL ID,TPL START,Exptime,filter_lambda_min,filter_lambda_max,Filter,MJD-OBS,Airmass,DIMM Seeing at Start
GJ551,217.406917,-62.677194,182.C-0748(C),CRIRES,SCIENCE,OBJECT,"SPECTRUM,NODDING,OTHER",CRIRE.2009-06-14T01:48:11.353,Jun 14 2010,CRIRES_spec_obs_AutoNodOnSlit,2009-06-14T01:47:34,    20.000,,,KS,54996.075131,1.270,-1.00
GJ551,217.406917,-62.677194,182.C-0748(C),CRIRES,SCIENCE,OBJECT,"SPECTRUM,NODDING,OTHER",CRIRE.2009-06-14T01:48:43.681,Jun 14 2010,CRIRES_spec_obs_AutoNodOnSlit,2009-06-14T01:47:34,    20.000,,,KS,54996.075506,1.270,-1.00
GJ551,217.406917,-62.677194,182.C-0748(C),CRIRES,SCIENCE,OBJECT,"SPECTRUM,NODDING,OTHER",CRIRE.2009-06-14T01:49:16.991,Jun 14 2010,CRIRES_spec_obs_AutoNodOnSlit,2009-06-14T01:47:34,    20.000,,,KS,54996.075891,1.270,-1.00
GJ551,217.406917,-62.677194,182.C-0748(C),CRIRES,SCIENCE,OBJECT,"SPECTRUM,NODDING,OTHER",CRIRE.2009-06-14T01:49:48.099,Jun 14 2010,CRIRES_spec_obs_AutoNodOnSlit,2009-06-14T01:47:34,    20.000,,,KS,54996.076251,1.270,-1.00
GJ551,217.406917,-62.677222,182.C-0748(C),CRIRES,SCIENCE,OBJECT,"SPECTRUM,NODDING,OTHER",CRIRE.2009-06-14T01:50:21.248,Jun 14 2010,CRIRES_spec_obs_AutoNodOnSlit,2009-06-14T01:47:34,    20.000,,,KS,54996.076635,1.270,-1.00
GJ551,217.406917,-62.677222,182.C-0748(C),CRIRES,SCIENCE,OBJECT,"SPECTRUM,NODDING,OTHER",CRIRE.2009-06-14T01:50:52.273,Jun 14 2010,CRIRES_spec_obs_AutoNodOnSlit,2009-06-14T01:47:34,    20.000,,,KS,54996.076994,1.270,0.60
GJ551,217.406958,-62.675056,182.C-0748(F),CRIRES,SCIENCE,OBJECT,"SPECTRUM,NODDING,OTHER",CRIRE.2010-02-24T09:55:46.277,Feb 24 2011,CRIRES_spec_obs_AutoNodOnSlit,2010-02-24T09:31:51,   240.000,,,KS,55251.413730,1.293,2.18
GJ551,217.406958,-62.675194,182.C-0748(F),CRIRES,SCIENCE,OBJECT,"SPECTRUM,NODDING,OTHER",CRIRE.2010-02-23T09:34:51.595,Feb 23 2011,CRIRES_spec_obs_AutoNodOnSlit,2010-02-23T09:31:02,    20.000,,,KS,55250.399208,1.278,1.04
GJ551,217.406958,-62.675194,182.C-0748(F),CRIRES,SCIENCE,OBJECT,"SPECTRUM,NODDING,OTHER",CRIRE.2010-02-23T09:35:22.569,Feb 23 2011,CRIRES_spec_obs_AutoNodOnSlit,2010-02-23T09:31:02,    20.000,,,KS,55250.399567,1.278,1.04
GJ551,217.406958,-62.675194,182.C-0748(F),CRIRES,SCIENCE,OBJECT,"SPECTRUM,NODDING,OTHER",CRIRE.2010-02-23T09:35:55.955,Feb 23 2011,CRIRES_spec_obs_AutoNodOnSlit,2010-02-23T09:31:02,    20.000,,,KS,55250.399953,1.278,1.17
GJ551,217.406958,-62.675194,182.C-0748(F),CRIRES,SCIENCE,OBJECT,"SPECTRUM,NODDING,OTHER",CRIRE.2010-02-23T09:36:26.892,Feb 23 2011,CRIRES_spec_obs_AutoNodOnSlit,2010-02-23T09:31:02,    20.000,,,KS,55250.400311,1.279,1.17
GJ551,217.406958,-62.675222,182.C-0748(F),CRIRES,SCIENCE,OBJECT,"SPECTRUM,NODDING,OTHER",CRIRE.2010-02-23T09:37:00.113,Feb 23 2011,CRIRES_spec_obs_AutoNodOnSlit,2010-02-23T09:31:02,    20.000,,,KS,55250.400696,1.279,0.99
GL551,217.406958,-62.678250,183.C-0437(A),HARPS,SCIENCE,"STAR,DARK,M4",ECHELLE,HARPS.2011-03-28T07:42:21.162,Apr  1 2014,HARPS_ech_obs_all,2011-03-28T07:42:07,   900.007,,,,55648.321078,1.212,0.73
GJ551,217.406958,-62.675222,182.C-0748(F),CRIRES,SCIENCE,OBJECT,"SPECTRUM,NODDING,OTHER",CRIRE.2010-02-23T09:37:31.228,Feb 23 2011,CRIRES_spec_obs_AutoNodOnSlit,2010-02-23T09:31:02,    20.000,,,KS,55250.401056,1.279,0.99
OBJECT,217.407000,-62.675861,182.C-0748(A),CRIRES,ACQUISITION,OBJECT,IMAGE,CRIRE.2009-02-21T08:12:03.399,Feb 21 2010,CRIRES_spec_acq_NGS,2009-02-21T08:04:22,     0.106,,,KS,54883.341706,1.289,0.73
OBJECT,217.407042,-62.678694,182.C-0748(I),CRIRES,ACQUISITION,OBJECT,IMAGE,CRIRE.2010-08-21T00:07:32.664,Aug 21 2011,CRIRES_spec_acq_NGS,2010-08-21T00:02:19,     0.911,,,HX5E-2,55429.005239,1.480,1.00
OBJECT,217.407042,-62.675806,182.C-0748(C),CRIRES,ACQUISITION,OBJECT,IMAGE,CRIRE.2009-06-14T01:47:21.233,Jun 14 2010,CRIRES_spec_acq_NGS,2009-06-14T01:40:13,     1.499,,,KS,54996.074551,1.270,-1.00
GJ551,217.407042,-62.675111,182.C-0748(A),CRIRES,SCIENCE,OBJECT,"SPECTRUM,NODDING,OTHER",CRIRE.2009-02-16T08:13:50.905,Feb 16 2010,CRIRES_spec_obs_AutoNodOnSlit,2009-02-16T08:06:38,    30.000,,,KS,54878.342950,1.304,1.22
GJ551,217.407083,-62.675111,182.C-0748(A),CRIRES,SCIENCE,OBJECT,"SPECTRUM,NODDING,OTHER",CRIRE.2009-02-16T08:14:34.879,Feb 16 2010,CRIRES_spec_obs_AutoNodOnSlit,2009-02-16T08:06:38,    30.000,,,KS,54878.343459,1.303,1.43
HIP_70890,217.407083,-62.667667,1100.C-0481(F),SPHERE,SCIENCE,SKY,"IMAGE,DUAL,CORONOGRAPHY",SPHER.2018-04-14T06:11:00.886,Apr 14 2020,SPHERE_irdifs_obs,2018-04-14T04:55:47,    16.000,1480.000,1770.000,"B_H,D_H23",58222.257649,1.275,0.50
HIP_70890,217.407083,-62.667667,1100.C-0481(F),SPHERE,SCIENCE,SKY,IFU,SPHER.2018-04-14T06:11:00.723,Apr 14 2020,SPHERE_irdifs_obs,2018-04-14T04:55:47,    32.000,,,,58222.257647,1.275,0.50
GJ551,217.407083,-62.675111,182.C-0748(A),CRIRES,SCIENCE,OBJECT,"SPECTRUM,NODDING,OTHER",CRIRE.2009-02-16T08:15:23.642,Feb 16 2010,CRIRES_spec_obs_AutoNodOnSlit,2009-02-16T08:06:38,    30.000,,,KS,54878.344024,1.302,1.62
HIP_70890,217.407083,-62.664889,1100.C-0481(F),SPHERE,SCIENCE,SKY,"IMAGE,DUAL,CORONOGRAPHY",SPHER.2018-04-14T06:11:42.661,Apr 14 2020,SPHERE_irdifs_obs,2018-04-14T04:55:47,    16.000,1480.000,1770.000,"B_H,D_H23",58222.258133,1.275,0.51
HIP_70890,217.407083,-62.664889,1100.C-0481(F),SPHERE,SCIENCE,SKY,IFU,SPHER.2018-04-14T06:11:42.455,Apr 14 2020,SPHERE_irdifs_obs,2018-04-14T04:55:47,    32.000,,,,58222.258130,1.275,0.51
GJ551,217.407083,-62.675111,182.C-0748(A),CRIRES,SCIENCE,OBJECT,"SPECTRUM,NODDING,OTHER",CRIRE.2009-02-16T08:16:08.530,Feb 16 2010,CRIRES_spec_obs_AutoNodOnSlit,2009-02-16T08:06:38,    30.000,,,KS,54878.344543,1.301,1.62
GJ551,217.407083,-62.675111,182.C-0748(A),CRIRES,SCIENCE,OBJECT,"SPECTRUM,NODDING,OTHER",CRIRE.2009-02-16T08:16:50.955,Feb 16 2010,CRIRES_spec_obs_AutoNodOnSlit,2009-02-16T08:06:38,    30.000,,,KS,54878.345034,1.301,1.48
GJ551,217.407083,-62.675111,182.C-0748(A),CRIRES,SCIENCE,OBJECT,"SPECTRUM,NODDING,OTHER",CRIRE.2009-02-16T08:17:35.491,Feb 16 2010,CRIRES_spec_obs_AutoNodOnSlit,2009-02-16T08:06:38,    30.000,,,KS,54878.345550,1.300,1.53
GJ551,217.407083,-62.675111,182.C-0748(A),CRIRES,SCIENCE,OBJECT,"SPECTRUM,NODDING,OTHER",CRIRE.2009-02-16T08:18:22.502,Feb 16 2010,CRIRES_spec_obs_AutoNodOnSlit,2009-02-16T08:06:38,    30.000,,,KS,54878.346094,1.299,1.31
GJ551,217.407125,-62.675111,182.C-0748(A),CRIRES,SCIENCE,OBJECT,"SPECTRUM,NODDING,OTHER",CRIRE.2009-02-16T08:19:06.901,Feb 16 2010,CRIRES_spec_obs_AutoNodOnSlit,2009-02-16T08:06:38,    30.000,,,KS,54878.346608,1.299,1.31
GJ551,217.407125,-62.677278,182.C-0748(H),CRIRES,SCIENCE,OBJECT,"SPECTRUM,DIRECT,OTHER",CRIRE.2010-06-24T02:47:21.237,Jun 24 2011,CRIRES_spec_obs_AutoNodOnSlit,2010-06-24T02:40:00,    20.000,,,HX5E-2,55371.116218,1.341,1.55
GJ551,217.407125,-62.677278,182.C-0748(H),CRIRES,SCIENCE,OBJECT,"SPECTRUM,DIRECT,OTHER",CRIRE.2010-06-24T02:46:48.095,Jun 24 2011,CRIRES_spec_obs_AutoNodOnSlit,2010-06-24T02:40:00,    20.000,,,HX5E-2,55371.115834,1.341,1.55
GJ551,217.407125,-62.677278,182.C-0748(H),CRIRES,SCIENCE,OBJECT,"SPECTRUM,DIRECT,OTHER",CRIRE.2010-06-24T02:46:17.137,Jun 24 2011,CRIRES_spec_obs_AutoNodOnSlit,2010-06-24T02:40:00,    20.000,,,HX5E-2,55371.115476,1.340,1.55
GJ551,217.407125,-62.677278,182.C-0748(H),CRIRES,SCIENCE,OBJECT,"SPECTRUM,DIRECT,OTHER",CRIRE.2010-06-24T02:45:43.809,Jun 24 2011,CRIRES_spec_obs_AutoNodOnSlit,2010-06-24T02:40:00,    20.000,,,HX5E-2,55371.115090,1.339,1.55
GJ551,217.407125,-62.677278,182.C-0748(H),CRIRES,SCIENCE,OBJECT,"SPECTRUM,DIRECT,OTHER",CRIRE.2010-06-24T02:45:12.996,Jun 24 2011,CRIRES_spec_obs_AutoNodOnSlit,2010-06-24T02:40:00,    20.000,,,HX5E-2,55371.114734,1.338,1.66
GJ551,217.407125,-62.677278,182.C-0748(H),CRIRES,SCIENCE,OBJECT,"SPECTRUM,DIRECT,OTHER",CRIRE.2010-06-24T02:44:39.724,Jun 24 2011,CRIRES_spec_obs_AutoNodOnSlit,2010-06-24T02:40:00,    20.000,,,HX5E-2,55371.114349,1.338,1.63
GJ551,217.407125,-62.677278,182.C-0748(H),CRIRES,SCIENCE,OBJECT,"SPECTRUM,DIRECT,OTHER",CRIRE.2010-06-24T02:44:08.578,Jun 24 2011,CRIRES_spec_obs_AutoNodOnSlit,2010-06-24T02:40:00,    20.000,,,HX5E-2,55371.113988,1.337,1.63
GJ551,217.407125,-62.677278,182.C-0748(H),CRIRES,SCIENCE,OBJECT,"SPECTRUM,DIRECT,OTHER",CRIRE.2010-06-24T02:43:35.330,Jun 24 2011,CRIRES_spec_obs_AutoNodOnSlit,2010-06-24T02:40:00,    20.000,,,HX5E-2,55371.113603,1.336,1.74
GJ551,217.407125,-62.677250,182.C-0748(H),CRIRES,SCIENCE,OBJECT,"SPECTRUM,DIRECT,OTHER",CRIRE.2010-06-24T02:43:04.206,Jun 24 2011,CRIRES_spec_obs_AutoNodOnSlit,2010-06-24T02:40:00,    20.000,,,HX5E-2,55371.113243,1.335,1.74
GJ551,217.407125,-62.677250,182.C-0748(H),CRIRES,SCIENCE,OBJECT,"SPECTRUM,DIRECT,OTHER",CRIRE.2010-06-24T02:42:31.025,Jun 24 2011,CRIRES_spec_obs_AutoNodOnSlit,2010-06-24T02:40:00,    20.000,,,HX5E-2,55371.112859,1.335,1.24
GJ551,217.407125,-62.677250,182.C-0748(H),CRIRES,SCIENCE,OBJECT,"SPECTRUM,DIRECT,OTHER",CRIRE.2010-06-24T02:42:00.089,Jun 24 2011,CRIRES_spec_obs_AutoNodOnSlit,2010-06-24T02:40:00,    20.000,,,HX5E-2,55371.112501,1.334,1.24
GJ551,217.407125,-62.677250,182.C-0748(H),CRIRES,SCIENCE,OBJECT,"SPECTRUM,DIRECT,OTHER",CRIRE.2010-06-24T02:41:21.499,Jun 24 2011,CRIRES_spec_obs_AutoNodOnSlit,2010-06-24T02:40:00,    20.000,,,HX5E-2,55371.112054,1.333,1.24
OBJECT,217.407125,-62.677250,182.C-0748(H),CRIRES,ACQUISITION,OBJECT,IMAGE,CRIRE.2010-06-24T02:39:53.406,Jun 24 2011,CRIRES_spec_acq_NGS,2010-06-24T02:33:18,     1.000,,,HX5E-2,55371.111035,1.331,1.21
OBJECT,217.407167,-62.675889,182.C-0748(B),CRIRES,ACQUISITION,OBJECT,IMAGE,CRIRE.2009-03-30T05:58:49.287,Mar 30 2010,CRIRES_spec_acq_NGS,2009-03-30T05:51:10,     1.500,,,HX5E-2,54920.249182,1.281,0.90
GL551,217.407250,-62.678139,082.C-0718(B),HARPS,SCIENCE,"STAR,DARK,M4",ECHELLE,HARPS.2009-02-22T07:55:09.505,Apr  1 2010,HARPS_ech_obs_all,2009-02-22T07:54:50,   900.000,,,,54884.329971,1.224,1.05
OBJECT,217.407292,-62.675889,182.C-0748(B),CRIRES,ACQUISITION,OBJECT,IMAGE,CRIRE.2009-03-29T05:46:35.385,Mar 29 2010,CRIRES_spec_acq_NGS,2009-03-29T05:37:34,     1.596,,,KS,54919.240687,1.292,0.76
GJ551,217.407333,-62.674444,182.C-0748(C),CRIRES,SCIENCE,OBJECT,"SPECTRUM,NODDING,OTHER",CRIRE.2009-06-14T01:51:39.404,Jun 14 2010,CRIRES_spec_obs_AutoNodOnSlit,2009-06-14T01:47:34,    20.000,,,KS,54996.077539,1.270,0.62
GJ551,217.407333,-62.674444,182.C-0748(C),CRIRES,SCIENCE,OBJECT,"SPECTRUM,NODDING,OTHER",CRIRE.2009-06-14T01:52:12.563,Jun 14 2010,CRIRES_spec_obs_AutoNodOnSlit,2009-06-14T01:47:34,    20.000,,,KS,54996.077923,1.270,0.62
GJ551,217.407333,-62.674444,182.C-0748(C),CRIRES,SCIENCE,OBJECT,"SPECTRUM,NODDING,OTHER",CRIRE.2009-06-14T01:52:45.818,Jun 14 2010,CRIRES_spec_obs_AutoNodOnSlit,2009-06-14T01:47:34,    20.000,,,KS,54996.078308,1.271,0.59
GJ551,217.407333,-62.674444,182.C-0748(C),CRIRES,SCIENCE,OBJECT,"SPECTRUM,NODDING,OTHER",CRIRE.2009-06-14T01:53:18.957,Jun 14 2010,CRIRES_spec_obs_AutoNodOnSlit,2009-06-14T01:47:34,    20.000,,,KS,54996.078692,1.271,0.59
GJ551,217.407333,-62.675528,182.C-0748(G),CRIRES,SCIENCE,OBJECT,"SPECTRUM,NODDING,OTHER",CRIRE.2010-04-29T05:51:23.443,Apr 29 2011,CRIRES_spec_obs_AutoNodOnSlit,2010-04-29T05:46:59,    20.000,,,HX5E-2,55315.244021,1.299,0.90
GJ551,217.407333,-62.675528,182.C-0748(G),CRIRES,SCIENCE,OBJECT,"SPECTRUM,NODDING,OTHER",CRIRE.2010-04-29T05:50:52.634,Apr 29 2011,CRIRES_spec_obs_AutoNodOnSlit,2010-04-29T05:46:59,    20.000,,,HX5E-2,55315.243665,1.299,0.69
GJ551,217.407333,-62.675528,182.C-0748(G),CRIRES,SCIENCE,OBJECT,"SPECTRUM,NODDING,OTHER",CRIRE.2010-04-29T05:51:56.818,Apr 29 2011,CRIRES_spec_obs_AutoNodOnSlit,2010-04-29T05:46:59,    20.000,,,HX5E-2,55315.244408,1.300,0.90
GJ551,217.407333,-62.675528,182.C-0748(G),CRIRES,SCIENCE,OBJECT,"SPECTRUM,NODDING,OTHER",CRIRE.2010-04-29T05:52:27.735,Apr 29 2011,CRIRES_spec_obs_AutoNodOnSlit,2010-04-29T05:46:59,    20.000,,,HX5E-2,55315.244765,1.300,0.73
GJ551,217.407333,-62.675528,182.C-0748(G),CRIRES,SCIENCE,OBJECT,"SPECTRUM,NODDING,OTHER",CRIRE.2010-04-29T05:53:00.628,Apr 29 2011,CRIRES_spec_obs_AutoNodOnSlit,2010-04-29T05:46:59,    20.000,,,HX5E-2,55315.245146,1.301,0.73
GJ551,217.407333,-62.675528,182.C-0748(G),CRIRES,SCIENCE,OBJECT,"SPECTRUM,NODDING,OTHER",CRIRE.2010-04-29T05:53:31.483,Apr 29 2011,CRIRES_spec_obs_AutoNodOnSlit,2010-04-29T05:46:59,    20.000,,,HX5E-2,55315.245503,1.301,0.79
GJ551,217.407333,-62.674472,182.C-0748(C),CRIRES,SCIENCE,OBJECT,"SPECTRUM,NODDING,OTHER",CRIRE.2009-06-14T01:53:52.174,Jun 14 2010,CRIRES_spec_obs_AutoNodOnSlit,2009-06-14T01:47:34,    20.000,,,KS,54996.079076,1.271,0.52
GJ551,217.407333,-62.674472,182.C-0748(C),CRIRES,SCIENCE,OBJECT,"SPECTRUM,NODDING,OTHER",CRIRE.2009-06-14T01:54:25.614,Jun 14 2010,CRIRES_spec_obs_AutoNodOnSlit,2009-06-14T01:47:34,    20.000,,,KS,54996.079463,1.271,0.52
GJ551,217.407417,-62.676028,60.A-9800(B),CRIRES,SCIENCE,OBJECT,"SPECTRUM,NODDING,OTHER",CRIRE.2010-08-05T23:11:50.026,Aug  5 2010,CRIRES_spec_obs_AutoNodOnSlit,2010-08-05T23:10:35,    20.000,,,HX5E-2,55413.966551,1.291,1.52
GJ551,217.407542,-62.676528,182.C-0748(A),CRIRES,SCIENCE,OBJECT,"SPECTRUM,NODDING,OTHER",CRIRE.2009-02-21T08:12:48.112,Feb 21 2010,CRIRES_spec_obs_AutoNodOnSlit,2009-02-21T08:12:19,    10.000,,,KS,54883.342224,1.288,0.72
GJ551,217.407542,-62.676528,182.C-0748(A),CRIRES,SCIENCE,OBJECT,"SPECTRUM,NODDING,OTHER",CRIRE.2009-02-21T08:13:19.178,Feb 21 2010,CRIRES_spec_obs_AutoNodOnSlit,2009-02-21T08:12:19,    10.000,,,KS,54883.342583,1.288,0.71
GJ551,217.407542,-62.676528,182.C-0748(A),CRIRES,SCIENCE,OBJECT,"SPECTRUM,NODDING,OTHER",CRIRE.2009-02-21T08:13:37.567,Feb 21 2010,CRIRES_spec_obs_AutoNodOnSlit,2009-02-21T08:12:19,    10.000,,,KS,54883.342796,1.288,0.71
GJ551,217.407542,-62.676528,182.C-0748(A),CRIRES,SCIENCE,OBJECT,"SPECTRUM,NODDING,OTHER",CRIRE.2009-02-21T08:14:00.149,Feb 21 2010,CRIRES_spec_obs_AutoNodOnSlit,2009-02-21T08:12:19,    10.000,,,KS,54883.343057,1.287,0.71
GJ551,217.407542,-62.676528,182.C-0748(A),CRIRES,SCIENCE,OBJECT,"SPECTRUM,NODDING,OTHER",CRIRE.2009-02-21T08:14:23.029,Feb 21 2010,CRIRES_spec_obs_AutoNodOnSlit,2009-02-21T08:12:19,    10.000,,,KS,54883.343322,1.287,0.66
GJ551,217.407542,-62.676528,182.C-0748(A),CRIRES,SCIENCE,OBJECT,"SPECTRUM,NODDING,OTHER",CRIRE.2009-02-21T08:14:43.780,Feb 21 2010,CRIRES_spec_obs_AutoNodOnSlit,2009-02-21T08:12:19,    10.000,,,KS,54883.343562,1.287,0.66
GJ551,217.407542,-62.676583,182.C-0748(B),CRIRES,SCIENCE,OBJECT,"SPECTRUM,NODDING,OTHER",CRIRE.2009-03-30T05:59:30.268,Mar 30 2010,CRIRES_spec_obs_AutoNodOnSlit,2009-03-30T05:58:59,    20.000,,,HX5E-2,54920.249656,1.281,0.90
GJ551,217.407542,-62.676583,182.C-0748(B),CRIRES,SCIENCE,OBJECT,"SPECTRUM,NODDING,OTHER",CRIRE.2009-03-30T06:00:04.193,Mar 30 2010,CRIRES_spec_obs_AutoNodOnSlit,2009-03-30T05:58:59,    20.000,,,HX5E-2,54920.250049,1.280,0.90
GJ551,217.407542,-62.676583,182.C-0748(B),CRIRES,SCIENCE,OBJECT,"SPECTRUM,NODDING,OTHER",CRIRE.2009-03-30T06:00:35.954,Mar 30 2010,CRIRES_spec_obs_AutoNodOnSlit,2009-03-30T05:58:59,    20.000,,,HX5E-2,54920.250416,1.280,0.95
GJ551,217.407542,-62.676583,182.C-0748(B),CRIRES,SCIENCE,OBJECT,"SPECTRUM,NODDING,OTHER",CRIRE.2009-03-30T06:01:09.770,Mar 30 2010,CRIRES_spec_obs_AutoNodOnSlit,2009-03-30T05:58:59,    20.000,,,HX5E-2,54920.250808,1.280,0.95
GJ551,217.407583,-62.676583,182.C-0748(B),CRIRES,SCIENCE,OBJECT,"SPECTRUM,NODDING,OTHER",CRIRE.2009-03-30T06:01:39.357,Mar 30 2010,CRIRES_spec_obs_AutoNodOnSlit,2009-03-30T05:58:59,    20.000,,,HX5E-2,54920.251150,1.280,1.03
GJ551,217.407583,-62.676583,182.C-0748(B),CRIRES,SCIENCE,OBJECT,"SPECTRUM,NODDING,OTHER",CRIRE.2009-03-30T06:02:13.154,Mar 30 2010,CRIRES_spec_obs_AutoNodOnSlit,2009-03-30T05:58:59,    20.000,,,HX5E-2,54920.251541,1.279,1.03
PMI14297-6240,217.407583,-62.672583,095.D-0455(A),SOFI,SCIENCE,OBJECT,SPECTRUM,SOFI.2015-04-09T08:35:11.568,Apr  9 2016,SOFI_spec_obs_AutoNodOnSlit,2015-04-09T08:33:43,     2.364,,,"GRF,OPEN",57121.357773,1.330,-1.00
PMI14297-6240,217.407583,-62.672583,095.D-0455(A),SOFI,SCIENCE,OBJECT,SPECTRUM,SOFI.2015-04-09T08:35:19.209,Apr  9 2016,SOFI_spec_obs_AutoNodOnSlit,2015-04-09T08:33:43,     2.364,,,"GRF,OPEN",57121.357861,1.331,-1.00
OBJECT,217.407625,-62.675722,182.C-0748(A),CRIRES,ACQUISITION,OBJECT,IMAGE,CRIRE.2009-02-16T08:06:25.630,Feb 16 2010,CRIRES_spec_acq_NGS,2009-02-16T08:00:03,     0.106,,,KS,54878.337797,1.311,1.30
GL551,217.407625,-62.678333,082.C-0718(B),HARPS,SCIENCE,"STAR,DARK,M4",ECHELLE,HARPS.2009-02-20T08:21:10.837,Apr  1 2010,HARPS_ech_obs_all,2009-02-20T08:20:52,   900.000,,,,54882.348042,1.212,0.73
OBJECT,217.407625,-62.676722,182.C-0748(F),CRIRES,ACQUISITION,OBJECT,IMAGE,CRIRE.2010-02-24T08:55:56.609,Feb 24 2011,CRIRES_spec_acq_NGS,2010-02-24T08:54:14,     0.500,,,H,55251.372183,1.270,1.20
PROXIMA,217.407708,-62.679833,385.C-0654(A),NAOS+CONICA,SCIENCE,OBJECT,"IMAGE,JITTER",NACO.2010-08-01T00:12:19.455,Aug  6 2011,NACO_img_obs_GenericOffset,2010-08-01T00:07:21,    57.749,3488.000,4115.000,L_PRIME,55409.008559,1.334,0.74
PROXIMA,217.407708,-62.679833,385.C-0654(A),NAOS+CONICA,SCIENCE,OBJECT,"IMAGE,JITTER",NACO.2010-08-01T00:17:01.532,Aug  6 2011,NACO_img_obs_GenericOffset,2010-08-01T00:07:21,    57.749,3488.000,4115.000,L_PRIME,55409.011823,1.340,0.58
PROXIMA,217.407708,-62.679833,385.C-0654(A),NAOS+CONICA,SCIENCE,OBJECT,"IMAGE,JITTER",NACO.2010-08-01T00:21:41.598,Aug  6 2011,NACO_img_obs_GenericOffset,2010-08-01T00:07:21,    57.749,3488.000,4115.000,L_PRIME,55409.015065,1.347,0.59
PROXIMA,217.407708,-62.679833,385.C-0654(A),NAOS+CONICA,SCIENCE,OBJECT,"IMAGE,JITTER",NACO.2010-08-01T00:07:37.931,Aug  6 2011,NACO_img_obs_GenericOffset,2010-08-01T00:07:21,    57.749,3488.000,4115.000,L_PRIME,55409.005300,1.327,0.74
GL551,217.407708,-62.678972,183.C-0437(A),HARPS,SCIENCE,"STAR,DARK,M4",ECHELLE,HARPS.2010-03-28T06:30:14.170,Apr  1 2014,HARPS_ech_obs_all,2010-03-28T06:29:58,   899.999,,,,55283.270997,1.201,1.10
GJ551,217.407750,-62.677361,182.C-0748(C),CRIRES,SCIENCE,OBJECT,"SPECTRUM,NODDING,OTHER",CRIRE.2009-06-18T03:06:36.077,Jun 18 2010,CRIRES_spec_obs_AutoNodOnSlit,2009-06-18T03:05:53,    30.000,,,KS,55000.129584,1.337,0.58
GJ551,217.407792,-62.677583,182.C-0748(C),CRIRES,SCIENCE,OBJECT,"SPECTRUM,NODDING,OTHER",CRIRE.2009-06-16T03:10:44.959,Jun 16 2010,CRIRES_spec_obs_AutoNodOnSlit,2009-06-16T03:06:41,    30.000,,,KS,54998.132465,1.332,1.52
GJ551,217.407792,-62.677583,182.C-0748(C),CRIRES,SCIENCE,OBJECT,"SPECTRUM,NODDING,OTHER",CRIRE.2009-06-16T03:10:03.177,Jun 16 2010,CRIRES_spec_obs_AutoNodOnSlit,2009-06-16T03:06:41,    30.000,,,KS,54998.131981,1.331,1.48
GJ551,217.407792,-62.677222,182.C-0748(C),CRIRES,SCIENCE,OBJECT,"SPECTRUM,NODDING,OTHER",CRIRE.2009-06-14T02:57:17.549,Jun 14 2010,CRIRES_spec_obs_AutoNodOnSlit,2009-06-14T02:54:49,    20.000,,,KS,54996.123120,1.307,1.18
GJ551,217.407792,-62.677222,182.C-0748(C),CRIRES,SCIENCE,OBJECT,"SPECTRUM,NODDING,OTHER",CRIRE.2009-06-14T02:57:50.745,Jun 14 2010,CRIRES_spec_obs_AutoNodOnSlit,2009-06-14T02:54:49,    20.000,,,KS,54996.123504,1.307,1.18
GJ551,217.407792,-62.677222,182.C-0748(C),CRIRES,SCIENCE,OBJECT,"SPECTRUM,NODDING,OTHER",CRIRE.2009-06-14T02:58:21.714,Jun 14 2010,CRIRES_spec_obs_AutoNodOnSlit,2009-06-14T02:54:49,    20.000,,,KS,54996.123862,1.308,1.18
GJ551,217.407792,-62.677222,182.C-0748(C),CRIRES,SCIENCE,OBJECT,"SPECTRUM,NODDING,OTHER",CRIRE.2009-06-14T02:55:42.067,Jun 14 2010,CRIRES_spec_obs_AutoNodOnSlit,2009-06-14T02:54:49,    20.000,,,KS,54996.122015,1.305,1.18
GJ551,217.407792,-62.677222,182.C-0748(C),CRIRES,SCIENCE,OBJECT,"SPECTRUM,NODDING,OTHER",CRIRE.2009-06-14T02:56:13.178,Jun 14 2010,CRIRES_spec_obs_AutoNodOnSlit,2009-06-14T02:54:49,    20.000,,,KS,54996.122375,1.306,1.18
GJ551,217.407792,-62.677222,182.C-0748(C),CRIRES,SCIENCE,OBJECT,"SPECTRUM,NODDING,OTHER",CRIRE.2009-06-14T02:56:46.567,Jun 14 2010,CRIRES_spec_obs_AutoNodOnSlit,2009-06-14T02:54:49,    20.000,,,KS,54996.122761,1.306,1.18
GJ551,217.407792,-62.677583,182.C-0748(C),CRIRES,SCIENCE,OBJECT,"SPECTRUM,NODDING,OTHER",CRIRE.2009-06-16T03:09:19.388,Jun 16 2010,CRIRES_spec_obs_AutoNodOnSlit,2009-06-16T03:06:41,    30.000,,,KS,54998.131474,1.330,1.41
GJ551,217.407792,-62.677583,182.C-0748(C),CRIRES,SCIENCE,OBJECT,"SPECTRUM,NODDING,OTHER",CRIRE.2009-06-16T03:08:35.264,Jun 16 2010,CRIRES_spec_obs_AutoNodOnSlit,2009-06-16T03:06:41,    30.000,,,KS,54998.130964,1.329,1.30
