target_name,s_ra,s_dec,dataset,MJD-OBS,em,coord_block,temp_block,cluster
TESS FFI,248.0132785062671,68.19624909277802,TESS,59592.86789857638,800.0,"(2480, 681)",8513,0
TESS FFI,263.90098344182195,58.39435294696435,TESS,59592.86668927662,800.0,"(2639, 583)",8513,0
TESS FFI,287.52367362874986,62.28984556315386,TESS,59592.86668209491,800.0,"(2875, 622)",8513,0
TESS FFI,161.4209540124285,33.81654575880095,TESS,59621.462600300925,800.0,"(1614, 338)",8517,0
TESS FFI,147.4082670762922,38.58781899413282,TESS,59621.4626058044,800.0,"(1474, 385)",8517,0
TESS FFI,142.96489189938828,27.16198680965901,TESS,59621.46297958333,800.0,"(1429, 271)",8517,0
TESS FFI,180.21526107730955,53.55272566714533,TESS,59621.461258582174,800.0,"(1802, 535)",8517,0
TESS FFI,161.73797375698092,60.72135277890103,TESS,59621.46125913773,800.0,"(1617, 607)",8517,0
TESS FFI,168.92979658447672,44.0540769731416,TESS,59621.46206996527,800.0,"(1689, 440)",8517,0
TESS FFI,177.93609348991455,70.63966809337315,TESS,59621.4603501794,800.0,"(1779, 706)",8517,0
TESS FFI,197.4050115800974,61.17733661790362,TESS,59621.46034454861,800.0,"(1974, 611)",8517,0
TESS FFI,187.74731113666127,57.18975370388727,TESS,60353.13293949074,800.0,"(1877, 571)",8621,0
TESS FFI,168.2906351939035,65.22812551853134,TESS,60353.13293088542,800.0,"(1682, 652)",8621,0
TESS FFI,157.17881564753912,54.53945555151529,TESS,60353.133820613424,800.0,"(1571, 545)",8621,0
TESS FFI,174.2095363433942,48.32219870413963,TESS,60353.133830862265,800.0,"(1742, 483)",8621,0
TESS FFI,235.79645329534804,65.33041583467235,TESS,60353.13086744213,800.0,"(2357, 653)",8621,0
TESS FFI,240.34475296296785,77.51056022261625,TESS,60353.13085185185,800.0,"(2403, 775)",8621,0
TESS FFI,191.17262590009668,74.23075707061652,TESS,60353.13199862847,800.0,"(1911, 742)",8621,0
TESS FFI,208.0412741188601,63.48028953615353,TESS,60353.13201403356,800.0,"(2080, 634)",8621,0
TESS FFI,280.6307549342339,71.6473604276313,TESS,60353.12974171875,800.0,"(2806, 716)",8621,0
TESS FFI,298.5662392819167,61.81851804470532,TESS,60353.12854061922,800.0,"(2985, 618)",8621,0
TESS FFI,307.59619069118844,51.02669557769384,TESS,60353.12749146411,800.0,"(3075, 510)",8621,0
TESS FFI,291.3742674977699,45.22710883561915,TESS,60353.127504097225,800.0,"(2913, 452)",8621,0
TESS FFI,215.541559671542,77.31658356535841,TESS,59621.4592441956,800.0,"(2155, 773)",8517,0
TESS FFI,265.97624987188215,75.03948386489822,TESS,59621.45816462384,800.0,"(2659, 750)",8517,0
TESS FFI,250.3815876009508,63.97575395251477,TESS,59621.45816208912,800.0,"(2503, 639)",8517,0
TESS FFI,188.47311998648115,22.50569070402942,TESS,59650.396667147,800.0,"(1884, 225)",8521,0
TESS FFI,176.24739979567838,27.79403382887929,TESS,59650.39667233218,800.0,"(1762, 277)",8521,0
TESS FFI,171.26395561450667,16.694855288129585,TESS,59650.39705011575,800.0,"(1712, 166)",8521,0
TESS FFI,204.069138172926,42.4477011962157,TESS,59650.39531116319,800.0,"(2040, 424)",8521,0
TESS FFI,189.49843809750024,49.39969796490456,TESS,59650.39531134838,800.0,"(1894, 493)",8521,0
TESS FFI,181.913405457562,38.652432759723375,TESS,59650.39613119792,800.0,"(1819, 386)",8521,0
TESS FFI,200.52611754133045,59.42465073947137,TESS,59650.394393055554,800.0,"(2005, 594)",8521,0
TESS FFI,216.26273295815528,51.01648310733316,TESS,59650.39438773727,800.0,"(2162, 510)",8521,0
TESS FFI,219.5833456696677,68.12953548502882,TESS,59650.39327559028,800.0,"(2195, 681)",8521,0
TESS FFI,252.84030609973783,72.8142335846001,TESS,59650.39218481482,800.0,"(2528, 728)",8521,0
TESS FFI,256.00807123826434,60.62776793724286,TESS,59650.39218262152,800.0,"(2560, 606)",8521,0
TESS FFI,280.02074758093784,59.21200083548922,TESS,59650.390955532406,800.0,"(2800, 592)",8521,0
TESS FFI,291.17793634248414,70.54875276312872,TESS,59650.39095913194,800.0,"(2911, 705)",8521,0
TESS FFI,212.58129274307584,12.342141074993911,TESS,59677.893220457176,800.0,"(2125, 123)",8525,0
TESS FFI,200.88398075101185,17.065922415353032,TESS,59677.89323631945,800.0,"(2008, 170)",8525,0
TESS FFI,196.4236598011768,5.870737443831625,TESS,59677.89361710069,800.0,"(1964, 58)",8525,0
TESS FFI,207.8146754922588,1.27957718539589,TESS,59677.893602390046,800.0,"(2078, 12)",8525,0
TESS FFI,224.5855337813693,33.47242385532652,TESS,59677.89185323496,800.0,"(2245, 334)",8525,0
TESS FFI,211.1168165954537,39.217048016830766,TESS,59677.891864062505,800.0,"(2111, 392)",8525,0
TESS FFI,217.86613705744,22.99006634354432,TESS,59677.89267987848,800.0,"(2178, 229)",8525,0
TESS FFI,233.29869872605173,43.28469858631576,TESS,59677.890922262726,800.0,"(2332, 432)",8525,0
TESS FFI,245.5682703083333,52.0782733759381,TESS,59677.88979323495,800.0,"(2455, 520)",8525,0
TESS FFI,229.10139109232344,60.285967912363226,TESS,59677.88981148727,800.0,"(2291, 602)",8525,0
TESS FFI,248.13142295439943,69.05250010099886,TESS,59677.888711510415,800.0,"(2481, 690)",8525,0
TESS FFI,262.98357156624684,58.618120684098265,TESS,59677.88869867477,800.0,"(2629, 586)",8525,0
TESS FFI,286.5399538127794,61.74518943889782,TESS,59677.887461273145,800.0,"(2865, 617)",8525,0
TESS FFI,283.61066854806904,73.93951221181428,TESS,59677.88747552084,800.0,"(2836, 739)",8525,0
TESS FFI,235.38976079220024,4.95286106411829,TESS,59704.74394191551,800.0,"(2353, 49)",8529,0
TESS FFI,223.5411200511544,8.3815533287833,TESS,59704.74395659722,800.0,"(2235, 83)",8529,0
TESS FFI,220.20290665853852,-3.163509993553602,TESS,59704.74434051504,800.0,"(2202, -32)",8529,0
TESS FFI,243.5819508916172,27.44006824616081,TESS,59704.74256377893,800.0,"(2435, 274)",8529,0
TESS FFI,230.260371909906,31.42439658459463,TESS,59704.742573379626,800.0,"(2302, 314)",8529,0
TESS FFI,226.71960762727173,19.815913484765154,TESS,59704.74340648148,800.0,"(2267, 198)",8529,0
TESS FFI,239.02321830743443,16.174748850927102,TESS,59704.74339688657,800.0,"(2390, 161)",8529,0
TESS FFI,234.3653015043948,42.838270616732494,TESS,59704.7416404919,800.0,"(2343, 428)",8529,0
TESS FFI,249.3941865914321,38.34493683742122,TESS,59704.74162567708,800.0,"(2493, 383)",8529,0
TESS FFI,257.6274238233249,48.815150850474666,TESS,59704.74048797454,800.0,"(2576, 488)",8529,0
TESS FFI,239.93310668729407,54.283350260870456,TESS,59704.74050506366,800.0,"(2399, 542)",8529,0
TESS FFI,299.4415621921044,34.862777445334395,TESS,60353.12645065972,800.0,"(2994, 348)",8621,0
TESS FFI,313.58128883647294,39.734261789771736,TESS,60353.12643929398,800.0,"(3135, 397)",8621,0
TESS FFI,193.75054224603767,54.17581965792388,TESS,60380.73712737848,800.0,"(1937, 541)",8625,0
TESS FFI,198.8392404289582,37.33823656617105,TESS,60380.73802738426,800.0,"(1988, 373)",8625,0
TESS FFI,243.1786938014667,59.63127749542395,TESS,60380.73502954862,800.0,"(2431, 596)",8625,0
TESS FFI,207.4180786051349,63.75720405364212,TESS,60380.7361841956,800.0,"(2074, 637)",8625,0
TESS FFI,271.420874739828,72.86739909394281,TESS,60380.73390129051,800.0,"(2714, 728)",8625,0
TESS FFI,267.22550530134146,60.72944466515466,TESS,60380.73390014468,800.0,"(2672, 607)",8625,0
TESS FFI,289.78692550338724,57.32065391367845,TESS,60380.732682853006,800.0,"(2897, 573)",8625,0
TESS FFI,304.18788223384587,67.6773557989476,TESS,60380.73268630787,800.0,"(3041, 676)",8625,0
TESS FFI,270.1930797327797,57.99976033836214,TESS,59704.73938501158,800.0,"(2701, 579)",8529,0
TESS FFI,269.8173529391641,75.2086755408083,TESS,59704.738151278936,800.0,"(2698, 752)",8529,0
TESS FFI,263.59283185420696,31.363747548260392,TESS,59730.35657253472,800.0,"(2635, 313)",8532,0
TESS FFI,247.92650383665804,21.356847446435943,TESS,59730.35753451389,800.0,"(2479, 213)",8532,0
TESS FFI,260.8775349228736,19.585025246128588,TESS,59730.357514675925,800.0,"(2608, 195)",8532,0
TESS FFI,273.4056354855315,54.10389449872927,TESS,59730.3544079919,800.0,"(2734, 541)",8532,0
TESS FFI,252.267786026796,57.10272949624237,TESS,59730.35442223959,800.0,"(2522, 571)",8532,0
TESS FFI,250.5626630782333,45.11245663255461,TESS,59730.35561628472,800.0,"(2505, 451)",8532,0
TESS FFI,267.2936591088966,42.76474552767807,TESS,59730.35560183449,800.0,"(2672, 427)",8532,0
TESS FFI,254.77512742101527,68.91978870154325,TESS,59730.35327356482,800.0,"(2547, 689)",8532,0
TESS FFI,284.3633348002573,64.70490702496328,TESS,59730.353252598376,800.0,"(2843, 647)",8532,0
TESS FFI,308.27581809642766,73.39970934177798,TESS,59730.35201398148,800.0,"(3082, 733)",8532,0
TESS FFI,40.00568470324204,86.68064421631126,TESS,59730.35096341436,800.0,"(400, 866)",8532,0
TESS FFI,352.95684037504896,75.72932941424261,TESS,59730.35094608218,800.0,"(3529, 757)",8532,0
TESS FFI,28.71009479078909,69.5513243402435,TESS,59730.349875266205,800.0,"(287, 695)",8532,0
TESS FFI,65.69117355752194,75.05233307595293,TESS,59730.34989385995,800.0,"(656, 750)",8532,0
TESS FFI,265.8411563826233,31.21483432273373,TESS,59755.98852118056,800.0,"(2658, 312)",8536,0
TESS FFI,266.9935771110129,19.24414094444069,TESS,59755.989459774304,800.0,"(2669, 192)",8536,0
TESS FFI,279.9898787709857,19.658459823179136,TESS,59755.98943891782,800.0,"(2799, 196)",8536,0
TESS FFI,282.30932103079607,55.44243012263075,TESS,59755.98633833912,800.0,"(2823, 554)",8536,0
TESS FFI,263.9601450684788,42.96130772707054,TESS,59755.9875453588,800.0,"(2639, 429)",8536,0
TESS FFI,280.782887166559,43.451455920183584,TESS,59755.98752987848,800.0,"(2807, 434)",8536,0
TESS FFI,254.4522427544763,66.2869406084773,TESS,59755.98520711227,800.0,"(2544, 662)",8536,0
TESS FFI,285.74043824675255,67.27356889284373,TESS,59755.985185133104,800.0,"(2857, 672)",8536,0
TESS FFI,236.3897131783079,77.0070773792612,TESS,59755.9839731713,800.0,"(2363, 770)",8536,0
TESS FFI,172.46863053644762,81.95014973365161,TESS,59755.98290131366,800.0,"(1724, 819)",8536,0
TESS FFI,76.03905210169877,75.62343628673227,TESS,59755.98181412616,800.0,"(760, 756)",8536,0
TESS FFI,124.07017465635906,74.18287700717111,TESS,59755.98183373264,800.0,"(1240, 741)",8536,0
TESS FFI,293.1472936457296,-9.71249801098487,TESS,59782.51510711227,800.0,"(2931, -98)",8540,0
TESS FFI,305.29344151765645,-7.265298188813928,TESS,59782.51509304977,800.0,"(3052, -73)",8540,0
TESS FFI,298.4430611816276,27.94605684522768,TESS,59782.51334045139,800.0,"(2984, 279)",8540,0
TESS FFI,288.19656811087964,13.631914158305404,TESS,59782.51417885996,800.0,"(2881, 136)",8540,0
TESS FFI,300.6176277070162,16.083987827115354,TESS,59782.5141687037,800.0,"(3006, 160)",8540,0
TESS FFI,280.94236545388816,36.63776036535685,TESS,59782.512423032415,800.0,"(2809, 366)",8540,0
TESS FFI,292.9705148067737,51.563253566082565,TESS,59782.51127646412,800.0,"(2929, 515)",8540,0
TESS FFI,274.9062084331172,47.80025866183014,TESS,59782.51129407986,800.0,"(2749, 478)",8540,0
TESS FFI,322.1751247146439,58.87713842216817,TESS,60380.73162492477,800.0,"(3221, 588)",8625,0
TESS FFI,306.40499669459325,50.6039831835988,TESS,60380.73162735533,800.0,"(3064, 506)",8625,0
TESS FFI,318.409767848136,41.83436593713652,TESS,60380.73056171296,800.0,"(3184, 418)",8625,0
TESS FFI,332.93087819381896,48.6156131378805,TESS,60380.73056056134,800.0,"(3329, 486)",8625,0
TESS FFI,228.49830719368632,38.061441830268535,TESS,60409.01769633102,800.0,"(2284, 380)",8629,0
TESS FFI,214.2982783875433,44.07801308134667,TESS,60409.01770256365,800.0,"(2142, 440)",8629,0
TESS FFI,208.22123359390287,33.033177290517976,TESS,60409.01860962385,800.0,"(2082, 330)",8629,0
TESS FFI,221.06844510297256,27.76259124663287,TESS,60409.01860504629,800.0,"(2210, 277)",8629,0
TESS FFI,252.75166411603905,55.43717513794359,TESS,60409.01558348959,800.0,"(2527, 554)",8629,0
TESS FFI,236.19771024233177,64.57859624457669,TESS,60409.01558260417,800.0,"(2361, 645)",8629,0
TESS FFI,222.5124663251076,54.66337635442027,TESS,60409.01675184028,800.0,"(2225, 546)",8629,0
TESS FFI,238.29591709469275,47.40577087060399,TESS,60409.01675254051,800.0,"(2382, 474)",8629,0
TESS FFI,261.53686523134087,72.15246924003071,TESS,60409.01445097801,800.0,"(2615, 721)",8629,0
TESS FFI,273.11673072143725,60.7626531118752,TESS,60409.014445248846,800.0,"(2731, 607)",8629,0
TESS FFI,288.58787978974493,63.14349171967103,TESS,59782.510179756944,800.0,"(2885, 631)",8540,0
TESS FFI,247.8923046392292,67.32810755517735,TESS,59782.508953547454,800.0,"(2478, 673)",8540,0
TESS FFI,325.9351193555199,11.77496602082765,TESS,59810.184798246526,800.0,"(3259, 117)",8544,0
TESS FFI,318.2749608028314,-3.65409683638998,TESS,59810.1851824132,800.0,"(3182, -37)",8544,0
TESS FFI,329.85350228181926,0.3910726236284736,TESS,59810.18517791667,800.0,"(3298, 3)",8544,0
TESS FFI,317.6372694457584,34.34587133314662,TESS,59810.18343957755,800.0,"(3176, 343)",8544,0
TESS FFI,309.7043189463303,18.65748110087208,TESS,59810.184261678245,800.0,"(3097, 186)",8544,0
TESS FFI,297.31347558658115,40.04776264025372,TESS,59810.1825201331,800.0,"(2973, 400)",8544,0
TESS FFI,312.25647634152466,45.557497011169225,TESS,59810.18251435185,800.0,"(3122, 455)",8544,0
TESS FFI,304.5158927369481,56.58363591881346,TESS,59810.18139243055,800.0,"(3045, 565)",8544,0
TESS FFI,298.24223975009306,61.87579187751802,TESS,60409.01321831597,800.0,"(2982, 618)",8629,0
TESS FFI,303.20274545465907,73.98501320249233,TESS,60409.01322636574,800.0,"(3032, 739)",8629,0
TESS FFI,336.5156386621907,68.42738172255574,TESS,60409.01215649306,800.0,"(3365, 684)",8629,0
TESS FFI,354.4163440976064,59.21829578692435,TESS,60409.011083634265,800.0,"(3544, 592)",8629,0
TESS FFI,247.36952635413635,32.25949018216231,TESS,60441.44303445602,800.0,"(2473, 322)",8634,0
TESS FFI,233.31798048323355,36.19610568595287,TESS,60441.44295855903,800.0,"(2333, 361)",8634,0
TESS FFI,229.8383595128748,24.56261349326715,TESS,60441.4438888368,800.0,"(2298, 245)",8634,0
TESS FFI,242.5702316906304,21.019619167222604,TESS,60441.44396644097,800.0,"(2425, 210)",8634,0
TESS FFI,263.2432612311381,53.14543862775691,TESS,60441.44086822338,800.0,"(2632, 531)",8634,0
TESS FFI,243.87208277730133,59.05914782997453,TESS,60441.44078502315,800.0,"(2438, 590)",8634,0
TESS FFI,255.4322127884421,69.88945226926329,TESS,60441.43846846643,800.0,"(2554, 698)",8634,0
TESS FFI,278.5481568594548,61.893780288457,TESS,60441.43854476852,800.0,"(2785, 618)",8634,0
TESS FFI,303.698580413429,67.58032650299897,TESS,60441.43728776042,800.0,"(3036, 675)",8634,0
TESS FFI,286.5771631108424,78.90377855158765,TESS,60441.4372138426,800.0,"(2865, 789)",8634,0
TESS FFI,335.0012822585045,67.55696027341185,TESS,60441.436198344905,800.0,"(3350, 675)",8634,0
TESS FFI,0.2891154663214184,61.935971554920265,TESS,60441.43509866319,800.0,"(2, 619)",8634,0
TESS FFI,291.7343051559411,66.78294527897586,TESS,59810.1803048669,800.0,"(2917, 667)",8544,0
TESS FFI,263.8772080871654,74.96755157712062,TESS,59810.17907533565,800.0,"(2638, 749)",8544,0
TESS FFI,250.6342293325301,63.58632164124192,TESS,59810.17907939815,800.0,"(2506, 635)",8544,0
TESS FFI,348.6552810234622,23.008597432311323,TESS,59838.69972559028,800.0,"(3486, 230)",8548,0
TESS FFI,336.8924243535052,17.650953288887774,TESS,59838.69971639468,800.0,"(3368, 176)",8548,0
TESS FFI,342.383878626021,6.895079071318435,TESS,59838.70012165509,800.0,"(3423, 68)",8548,0
TESS FFI,353.6963253031744,11.9777063207434,TESS,59838.70013204282,800.0,"(3536, 119)",8548,0
TESS FFI,336.20909117387845,44.51724147277698,TESS,59838.6983317419,800.0,"(3362, 445)",8548,0
TESS FFI,322.4511408040398,37.90420257872428,TESS,59838.69831743055,800.0,"(3224, 379)",8548,0
TESS FFI,330.4998948403048,27.9281462948088,TESS,59838.699154392365,800.0,"(3304, 279)",8548,0
TESS FFI,343.08876394132835,33.722524639187995,TESS,59838.699168692125,800.0,"(3430, 337)",8548,0
TESS FFI,311.83554610240543,46.84150109811228,TESS,59838.69738936343,800.0,"(3118, 468)",8548,0
TESS FFI,326.6873084084055,54.77023436343687,TESS,59838.697398460645,800.0,"(3266, 547)",8548,0
TESS FFI,311.40513378193896,64.03334723091002,TESS,59838.69627494213,800.0,"(3114, 640)",8548,0
TESS FFI,276.92714623868795,58.88355402427301,TESS,59838.69518036458,800.0,"(2769, 588)",8548,0
TESS FFI,285.4973643243163,70.60117299727577,TESS,59838.69519260996,800.0,"(2854, 706)",8548,0
TESS FFI,247.8847955211804,71.49259392895529,TESS,59838.69397575232,800.0,"(2478, 714)",8548,0
TESS FFI,253.3373765349972,59.452314222565946,TESS,59838.69396491899,800.0,"(2533, 594)",8548,0
TESS FFI,14.881993269552764,34.158935065332685,TESS,59867.23554086227,800.0,"(148, 341)",8552,0
TESS FFI,8.219074255408188,18.013118536102688,TESS,59867.23593243056,800.0,"(82, 180)",8552,0
TESS FFI,20.16052327149617,23.05154146869293,TESS,59867.23594286459,800.0,"(201, 230)",8552,0
TESS FFI,359.4354835358072,55.42534009127114,TESS,59867.23416204861,800.0,"(3594, 554)",8552,0
TESS FFI,343.7878314726255,47.86814174466525,TESS,59867.234147748844,800.0,"(3437, 478)",8552,0
TESS FFI,354.3216788388877,38.567859448922455,TESS,59867.23497582176,800.0,"(3543, 385)",8552,0
TESS FFI,8.45126519644944,44.84753453932745,TESS,59867.23499012731,800.0,"(84, 448)",8552,0
TESS FFI,329.00801773327544,55.47732808377838,TESS,59867.2332293287,800.0,"(3290, 554)",8552,0
TESS FFI,344.79663673535623,64.97013722817864,TESS,59867.23323847802,800.0,"(3447, 649)",8552,0
TESS FFI,317.5779732542079,71.98269426195016,TESS,59867.23212673032,800.0,"(3175, 719)",8552,0
TESS FFI,308.1785758184513,60.310998080113535,TESS,59867.232119820605,800.0,"(3081, 603)",8552,0
TESS FFI,283.88349348539214,60.93256073973487,TESS,59867.231043472224,800.0,"(2838, 609)",8552,0
TESS FFI,265.88722505463454,29.79555290324861,TESS,60465.60614209491,800.0,"(2658, 297)",8637,0
TESS FFI,251.75239401473013,31.284815287800303,TESS,60465.60615045139,800.0,"(2517, 312)",8637,0
TESS FFI,250.8586705198748,19.29649562395469,TESS,60465.60706935764,800.0,"(2508, 192)",8637,0
TESS FFI,273.8307458134884,52.87453861359314,TESS,60465.60400146412,800.0,"(2738, 528)",8637,0
TESS FFI,253.2523057589772,55.138009657053246,TESS,60465.604002604174,800.0,"(2532, 551)",8637,0
TESS FFI,252.4734659270845,43.11149405998648,TESS,60465.60518709491,800.0,"(2524, 431)",8637,0
TESS FFI,268.86489137376486,41.32028040564377,TESS,60465.6051857581,800.0,"(2688, 413)",8637,0
TESS FFI,253.9550082985864,67.00254229060232,TESS,60465.602856377314,800.0,"(2539, 670)",8637,0
TESS FFI,282.7530754724664,63.88894931154607,TESS,60465.60284853009,800.0,"(2827, 638)",8637,0
TESS FFI,303.0378911562272,73.57435497138198,TESS,60465.60160561922,800.0,"(3030, 735)",8637,0
TESS FFI,254.46215331747865,79.01686487615133,TESS,60465.60161581598,800.0,"(2544, 790)",8637,0
TESS FFI,74.02569545581174,89.11847736759513,TESS,60465.600531944445,800.0,"(740, 891)",8637,0
TESS FFI,246.42819299493272,67.0221968796358,TESS,59867.22985152778,800.0,"(2464, 670)",8552,0
TESS FFI,261.66672266947865,57.00100060501569,TESS,59867.229840659726,800.0,"(2616, 570)",8552,0
TESS FFI,45.78983421150894,43.89061862008657,TESS,59895.69037353588,800.0,"(457, 438)",8556,0
TESS FFI,36.34029682782376,28.4368037932567,TESS,59895.690762147,800.0,"(363, 284)",8556,0
TESS FFI,49.84091132684708,32.28722841527915,TESS,59895.69077420718,800.0,"(498, 322)",8556,0
TESS FFI,31.04723673790013,66.30214007525726,TESS,59895.688999328704,800.0,"(310, 663)",8556,0
TESS FFI,9.129650933450431,59.10522386884764,TESS,59895.68898340856,800.0,"(91, 591)",8556,0
TESS FFI,22.17839784481174,49.71061902297847,TESS,59895.689808755786,800.0,"(221, 497)",8556,0
TESS FFI,40.28818246030211,55.11966094716097,TESS,59895.68982467592,800.0,"(402, 551)",8556,0
TESS FFI,347.88429462643705,65.97324443282591,TESS,59895.68806798032,800.0,"(3478, 659)",8556,0
TESS FFI,9.477683361661056,76.21431435283385,TESS,59895.68807876157,800.0,"(94, 762)",8556,0
TESS FFI,310.7026588115897,80.17361327877245,TESS,59895.68697067709,800.0,"(3107, 801)",8556,0
TESS FFI,317.2475463201522,68.046093253371,TESS,59895.68696211805,800.0,"(3172, 680)",8556,0
TESS FFI,289.193442061132,64.20066826041634,TESS,59895.68588934028,800.0,"(2891, 642)",8556,0
TESS FFI,266.06241404473445,73.35323586392961,TESS,59895.68590323495,800.0,"(2660, 733)",8556,0
TESS FFI,250.17271636456985,62.76622495410865,TESS,59895.684702980325,800.0,"(2501, 627)",8556,0
TESS FFI,81.77343842452285,48.773977191168726,TESS,59922.97740440394,800.0,"(817, 487)",8560,0
