intentType,obs_collection,provenance_name,instrument_name,project,filters,wavelength_region,target_name,target_classification,obs_id,s_ra,s_dec,dataproduct_type,proposal_pi,calib_level,t_min,t_max,t_exptime,em_min,em_max,obs_title,t_obs_release,proposal_id,proposal_type,sequence_number,s_region,jpegURL,dataURL,dataRights,mtFlag,srcDen,obsid,objID
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0022-1-2,169.18533946919172,30.738519017503673,image,"Ricker, George",3,58898.81724148,58925.98365253,1425.599393,600.0,1000.0,,58945.0,N/A,,22,POLYGON 178.63250900 33.64643600 172.75207300 22.92076000 160.20555500 27.45458700 165.14215500 38.16962500 178.63250900 33.64643600,,,PUBLIC,False,,27347167,70280582
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0022-1-3,164.2062080990116,19.5944823768441,image,"Ricker, George",3,58898.8176153,58925.98403069,1425.599393,600.0,1000.0,,58945.0,N/A,,22,POLYGON 156.39103500 16.26688700 160.11237700 27.22388300 172.63261200 22.68100900 167.65012400 11.76366600 156.39103500 16.26688700,,,PUBLIC,False,,27347168,70280583
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0022-1-4,175.98362302734037,14.715510220777437,image,"Ricker, George",3,58898.81730986,58925.98431545,1425.599393,600.0,1000.0,,58945.0,N/A,,22,POLYGON 167.81323900 11.69295700 172.82121900 22.62464500 184.45352300 17.15221700 178.83394300 7.05921600 167.81323900 11.69295700,,,PUBLIC,False,,27347169,70280584
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0022-2-1,198.24826184396446,45.21473093959813,image,"Ricker, George",3,58898.81559378,58925.98257992,1425.599393,600.0,1000.0,,58945.0,N/A,,22,POLYGON 209.81203800 45.13366400 199.37165100 36.75577700 186.47721200 44.07435900 197.22646800 53.68842400 209.81203800 45.13366400,,,PUBLIC,False,,27347170,70280585
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0022-2-2,183.04759724935516,52.34923693315953,image,"Ricker, George",3,58898.81589538,58925.98229135,1425.599393,600.0,1000.0,,58945.0,N/A,,22,POLYGON 197.01263700 53.80813200 186.27484400 44.18001600 170.21382300 49.64813400 178.55267900 60.10925200 197.01263700 53.80813200,,,PUBLIC,False,,27347171,70280586
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0022-2-3,174.99574808096853,41.61719501747777,image,"Ricker, George",3,58898.81670759,58925.98311003,1425.599393,600.0,1000.0,,58945.0,N/A,,22,POLYGON 165.18745800 38.45665200 170.07256400 49.39255400 186.06111200 43.93564600 178.50868300 33.58456600 165.18745800 38.45665200,,,PUBLIC,False,,27347172,70280587
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0022-2-4,188.69170883536185,35.609100171565416,image,"Ricker, George",3,58898.81640617,58925.98339846,1425.599393,600.0,1000.0,,58945.0,N/A,,22,POLYGON 178.68562000 33.50567900 186.27260200 43.84469000 199.15121900 36.55307900 190.59916900 27.62883500 178.68562000 33.50567900,,,PUBLIC,False,,27347173,70280588
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0022-3-1,195.31409181818634,62.24811536359938,image,"Ricker, George",3,58898.81498657,58925.98137359,1425.599393,600.0,1000.0,,58945.0,N/A,,22,POLYGON 178.77871300 60.33128400 191.41611400 70.60923800 213.42278800 61.98697400 197.00814900 53.79403200 178.77871300 60.33128400,,,PUBLIC,False,,27347174,70280589
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0022-3-2,211.5528571659987,53.479178413396006,image,"Ricker, George",3,58898.81468023,58925.9816567,1425.599393,600.0,1000.0,,58945.0,N/A,,22,POLYGON 197.21155800 53.68805800 213.62208000 61.85511000 225.06179500 51.33131400 210.22279900 45.37599500 197.21155800 53.68805800,,,PUBLIC,False,,27347175,70280590
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0022-3-3,230.5980433470766,59.44143851037606,image,"Ricker, George",3,58898.8135731,58925.980537,1425.599393,600.0,1000.0,,58945.0,N/A,,22,POLYGON 243.65127300 55.30362400 225.44674300 51.45126700 214.09368900 62.01589800 239.51555400 66.95062800 243.65127300 55.30362400,,,PUBLIC,False,,27347176,70280591
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0022-3-4,217.63675878463303,70.45126840486039,image,"Ricker, George",3,58898.81388161,58925.9802562,1425.599393,600.0,1000.0,,58945.0,N/A,,22,POLYGON 239.39393200 67.10298200 213.86595200 62.14236600 191.82800400 70.81845400 226.01548400 78.29722500 239.39393200 67.10298200,,,PUBLIC,False,,27347177,70280592
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0022-4-1,255.47153989993257,73.62604669254144,image,"Ricker, George",3,58898.81280156,58925.97916712,1425.599393,600.0,1000.0,,58945.0,N/A,,22,POLYGON 227.42503700 78.36793900 285.90414100 77.99506000 269.85393700 66.67638300 239.26715600 67.03162600 227.42503700 78.36793900,,,PUBLIC,False,,27347178,70280593
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0022-4-2,254.336041756805,61.3863369275921,image,"Ricker, George",3,58898.81249826,58925.97945341,1425.599393,600.0,1000.0,,58945.0,N/A,,22,POLYGON 239.33116900 66.86653600 269.70932900 66.52018800 264.07216500 54.60804700 244.03826000 55.26634500 239.33116900 66.86653600,,,PUBLIC,False,,27347179,70280594
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0022-4-3,278.0456003962245,58.74518835420942,image,"Ricker, George",3,58898.81128427,58925.97822735,1425.599393,600.0,1000.0,,58945.0,N/A,,22,POLYGON 282.70094400 51.05385200 264.55472400 54.55339600 270.43268200 66.43692900 294.44016700 60.90707000 282.70094400 51.05385200,,,PUBLIC,False,,27347180,70280595
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0022-4-4,291.9177559644366,69.45474648126705,image,"Ricker, George",3,58898.8115888,58925.97794263,1425.599393,600.0,1000.0,,58945.0,N/A,,22,POLYGON 294.64735900 61.03482300 270.54839100 66.59607700 287.02955400 77.84849300 315.13989400 69.26342100 294.64735900 61.03482300,,,PUBLIC,False,,27347181,70280596
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0023-1-1,206.75924381017143,14.652180518951052,image,"Ricker, George",3,58927.60862455,58954.37978355,1425.599383,600.0,1000.0,,58973.0,N/A,,23,POLYGON 214.82102600 17.16257500 209.90197800 6.72722000 198.60597800 11.75960200 203.67882400 22.63824600 214.82102600 17.16257500,,,PUBLIC,False,,27386987,70360205
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0023-1-2,195.01746247745785,19.595352155885287,image,"Ricker, George",3,58927.60892317,58954.37950635,1425.599383,600.0,1000.0,,58973.0,N/A,,23,POLYGON 203.50549000 22.70234300 198.44143400 11.81809400 186.73991200 16.37719800 191.38111100 27.02629500 203.50549000 22.70234300,,,PUBLIC,False,,27386988,70360206
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0023-1-3,190.36110657580704,8.458251955908416,image,"Ricker, George",3,58927.60929922,58954.37988663,1425.599383,600.0,1000.0,,58973.0,N/A,,23,POLYGON 182.79929700 5.29971800 186.64770800 16.14847600 198.32465500 11.58591300 193.65895300 0.61389600 182.79929700 5.29971800,,,PUBLIC,False,,27386989,70360207
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0023-1-4,201.72459294778727,3.6934751722529096,image,"Ricker, George",3,58927.60900168,58954.38016507,1425.599383,600.0,1000.0,,58973.0,N/A,,23,POLYGON 193.81953900 0.54397900 198.49363700 11.51198300 209.78722200 6.49426400 204.79244700 -3.85673400 193.81953900 0.54397900,,,PUBLIC,False,,27386990,70360208
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0023-2-1,219.67259253439434,35.444125424160156,image,"Ricker, George",3,58927.60727507,58954.37841958,1425.599383,600.0,1000.0,,58973.0,N/A,,23,POLYGON 229.65341600 36.53515800 221.84214800 27.14701800 209.71120700 33.46985400 217.39932700 43.76241200 229.65341600 36.53515800,,,PUBLIC,False,,27386991,70360209
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0023-2-2,206.11364361798434,41.534991636349474,image,"Ricker, George",3,58927.60756876,58954.37813731,1425.599383,600.0,1000.0,,58973.0,N/A,,23,POLYGON 217.19928400 43.86714800 209.71103500 33.48941000 195.67778400 38.51512800 201.79979000 49.12765700 217.19928400 43.86714800,,,PUBLIC,False,,27386992,70360210
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0023-2-3,199.95910434033135,30.562744535546454,image,"Ricker, George",3,58927.60838589,58954.37896071,1425.599383,600.0,1000.0,,58973.0,N/A,,23,POLYGON 191.42204900 27.31101600 195.56693100 38.25717500 209.37340500 33.31331200 203.39675000 22.63633200 191.42204900 27.31101600,,,PUBLIC,False,,27386993,70360211
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0023-2-4,212.40683561490715,25.16685751085584,image,"Ricker, George",3,58927.60809237,58954.37924284,1425.599383,600.0,1000.0,,58973.0,N/A,,23,POLYGON 203.55938900 22.56438800 209.53441900 33.24114800 221.67115100 26.92618000 214.83288500 17.33993900 203.55938900 22.56438800,,,PUBLIC,False,,27386994,70360212
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0023-3-1,214.08762686092535,52.09297393161394,image,"Ricker, George",3,58927.60665447,58954.37721433,1425.599383,600.0,1000.0,,58973.0,N/A,,23,POLYGON 201.94384300 49.35823100 209.00702800 60.11405900 227.88520700 53.47465600 217.20336800 43.84984000 201.94384300 49.35823100,,,PUBLIC,False,,27386995,70360213
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0023-3-2,229.17181619447226,44.94969405439506,image,"Ricker, George",3,58927.60635601,58954.37749112,1425.599383,600.0,1000.0,,58973.0,N/A,,23,POLYGON 217.38716800 43.76099600 228.08908900 53.36648500 241.15058400 44.60058900 229.95918500 36.82244800 217.38716800 43.76099600,,,PUBLIC,False,,27386996,70360214
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0023-3-3,242.5662329515917,53.241009146479705,image,"Ricker, George",3,58927.60524205,58954.376365,1425.599383,600.0,1000.0,,58973.0,N/A,,23,POLYGON 255.55441200 51.37784900 241.44010400 44.77098000 228.38987600 53.57690200 244.86902700 61.65041000 255.55441200 51.37784900,,,PUBLIC,False,,27386997,70360215
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0023-3-4,226.54754246824697,62.07282098603935,image,"Ricker, George",3,58927.6055427,58954.37609052,1425.599383,600.0,1000.0,,58973.0,N/A,,23,POLYGON 244.65294500 61.77325600 228.16489000 53.67491000 209.20809800 60.34318100 223.80874700 70.14087100 244.65294500 61.77325600,,,PUBLIC,False,,27386998,70360216
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0086-4-3,255.3138749155862,60.03110419652871,image,"Ricker, George",3,60635.75345708333,60662.32545885417,158.399926,600.0,1000.0,,60697.0,N/A,,86,POLYGON 244.606151 54.301982 241.266974 65.660113 270.55455 64.699734 264.547294 53.203844 244.606151 54.301982,,,PUBLIC,False,,236870345,700817966
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0086-4-4,278.1233852452695,56.96223682523593,image,"Ricker, George",3,60635.75373596065,60662.32515888889,158.399926,600.0,1000.0,,60697.0,N/A,,86,POLYGON 264.813865 53.167803 270.923785 64.649506 293.774051 58.779505 282.681729 49.292157 264.813865 53.167803,,,PUBLIC,False,,236870346,700823183
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0087-1-1,93.83757935961727,-2.1315531891727897,image,"Ricker, George",3,60662.539441469904,60689.4419378588,158.399924,600.0,1000.0,,60719.0,N/A,,87,POLYGON 87.632903 -7.450937 87.982286 4.039381 100.217111 3.407707 99.524672 -8.475391 87.632903 -7.450937,,,PUBLIC,False,,242083652,717902456
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0087-1-2,106.08767008307717,-2.8284554959763293,image,"Ricker, George",3,60662.53915451389,60689.44223854167,158.399924,600.0,1000.0,,60719.0,N/A,,87,POLYGON 99.698759 -8.475744 100.392068 3.410166 112.60979 2.630576 111.642911 -8.815572 99.698759 -8.475744,,,PUBLIC,False,,242083653,717904994
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0087-1-3,106.8706355865397,9.161850362992098,image,"Ricker, George",3,60662.53955832176,60689.44263434028,158.399924,600.0,1000.0,,60719.0,N/A,,87,POLYGON 113.292421 14.342432 112.630662 2.875071 100.413706 3.67098 101.12945 15.554927 113.292421 14.342432,,,PUBLIC,False,,242083655,717910601
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0087-1-4,94.46232351498513,9.884494704072534,image,"Ricker, George",3,60662.53984651621,60689.442334733794,158.399924,600.0,1000.0,,60719.0,N/A,,87,POLYGON 100.948607 15.568587 100.238989 3.680939 87.998777 4.297683 88.67691 15.768416 100.948607 15.568587,,,PUBLIC,False,,242083657,717914940
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0087-2-1,91.6393144683506,-25.836253486106585,image,"Ricker, George",3,60662.538062997686,60689.44057119213,158.399924,600.0,1000.0,,60719.0,N/A,,87,POLYGON 84.140445 -30.604128 85.850752 -19.224105 98.775785 -20.514844 97.840058 -32.390857 84.140445 -30.604128,,,PUBLIC,False,,242083661,717918857
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0087-2-2,105.28182570727778,-26.694293675627456,image,"Ricker, George",3,60662.53777091435,60689.44086682871,158.399924,600.0,1000.0,,60719.0,N/A,,87,POLYGON 98.044392 -32.414468 98.966629 -20.537553 112.033797 -20.849205 112.043768 -32.335092 98.044392 -32.414468,,,PUBLIC,False,,242083707,717921454
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0087-2-3,105.61534067934312,-14.660723192819058,image,"Ricker, George",3,60662.53859672454,60689.44168950232,158.399924,600.0,1000.0,,60719.0,N/A,,87,POLYGON 111.697513 -9.097278 112.025828 -20.576543 98.98193 -20.257837 99.768713 -8.37813 111.697513 -9.097278,,,PUBLIC,False,,242083709,717924898
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0087-2-4,92.99931683596118,-13.873503995470907,image,"Ricker, George",3,60662.53888863426,60689.441393981484,158.399924,600.0,1000.0,,60719.0,N/A,,87,POLYGON 99.600521 -8.365457 98.797718 -20.244198 85.894503 -18.958679 87.699881 -7.610496 99.600521 -8.365457,,,PUBLIC,False,,242083721,717927760
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0087-3-1,105.23760295779154,-38.563355948396186,image,"Ricker, George",3,60662.53685575232,60689.43995451389,158.399924,600.0,1000.0,,60719.0,N/A,,87,POLYGON 112.050117 -32.583846 113.977353 -43.972458 96.927735 -44.27504 98.037676 -32.3996 112.050117 -32.583846,,,PUBLIC,False,,242083724,717931050
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0087-3-2,89.70045710858733,-37.662772097018205,image,"Ricker, George",3,60662.537142430556,60689.43965412037,158.399924,600.0,1000.0,,60719.0,N/A,,87,POLYGON 97.848627 -32.384935 96.701783 -44.258299 80.195045 -42.040156 84.055005 -30.975907 97.848627 -32.384935,,,PUBLIC,False,,242083725,717934365
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0087-3-3,86.62763211622166,-49.49110850380872,image,"Ricker, George",3,60662.536035509256,60689.43854994213,158.399924,600.0,1000.0,,60719.0,N/A,,87,POLYGON 75.050901 -53.277099 80.09562 -42.298303 96.672581 -44.533533 94.91526 -56.382871 75.050901 -53.277099,,,PUBLIC,False,,242083729,717938198
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0087-3-4,105.66283776444637,-50.574364942068634,image,"Ricker, George",3,60662.53575106482,60689.43885244213,158.399924,600.0,1000.0,,60719.0,N/A,,87,POLYGON 95.203844 -56.385923 96.90232 -44.532415 114.027666 -44.219549 116.355205 -55.605118 95.203844 -56.385923,,,PUBLIC,False,,242083738,717940842
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0023-4-1,248.62354906486166,70.03336405403643,image,"Ricker, George",3,58927.60445601,58954.37499509,1425.599383,600.0,1000.0,,58973.0,N/A,,23,POLYGON 224.43666600 70.34575600 256.58908200 78.27027500 269.72751800 66.63612200 244.61473200 61.68764000 224.43666600 70.34575600,,,PUBLIC,False,,27386999,70360217
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0023-4-2,261.1961943728911,58.98309100425318,image,"Ricker, George",3,58927.6041606,58954.37527508,1425.599383,600.0,1000.0,,58973.0,N/A,,23,POLYGON 244.79861700 61.54538400 269.79771300 66.47201500 274.34927700 54.45169100 255.90755000 51.40723800 244.79861700 61.54538400,,,PUBLIC,False,,27387000,70360218
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0023-4-3,285.0942211868946,61.01856200242405,image,"Ricker, George",3,58927.60293913,58954.37404191,1425.599383,600.0,1000.0,,58973.0,N/A,,23,POLYGON 294.70174700 54.66571200 274.83604500 54.49191400 270.53340700 66.53347300 300.43371100 66.13601800 294.70174700 54.66571200,,,PUBLIC,False,,27387001,70360219
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0023-4-4,286.2130364323688,73.25312218989211,image,"Ricker, George",3,58927.60323579,58954.3737635,1425.599383,600.0,1000.0,,58973.0,N/A,,23,POLYGON 300.53980300 66.29394600 270.45397900 66.70500100 257.83597300 78.38543300 314.44504700 77.34876300 300.53980300 66.29394600,,,PUBLIC,False,,27387005,70360226
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0024-1-1,243.14090422072888,34.80311005065515,image,"Ricker, George",3,58955.29422323,58981.77369007,1425.599365,600.0,1000.0,,59001.0,N/A,,24,POLYGON 252.85585500 36.91409100 246.45232300 26.78653200 233.66837400 31.84127400 239.49254300 42.81857900 252.85585500 36.91409100,,,PUBLIC,False,,27428561,70441395
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0024-1-2,228.91053686632924,39.48949072447933,image,"Ricker, George",3,58955.29452241,58981.77342522,1425.599365,600.0,1000.0,,59001.0,N/A,,24,POLYGON 239.27429900 42.88126500 233.48379200 31.91724700 219.42620600 35.51045000 223.45199800 46.59089900 239.27429900 42.88126500,,,PUBLIC,False,,27428562,70441396
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0024-1-3,224.56769221115826,28.018302908915736,image,"Ricker, George",3,58955.29544652,58981.77435868,1425.599365,600.0,1000.0,,59001.0,N/A,,24,POLYGON 216.66399500 24.02321600 219.34724100 35.27302500 233.36296700 31.65353800 228.83535300 20.45606000 216.66399500 24.02321600,,,PUBLIC,False,,27428563,70441397
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0024-1-4,237.3997061339884,23.856516723178903,image,"Ricker, George",3,58955.29514894,58981.77462528,1425.599365,600.0,1000.0,,59001.0,N/A,,24,POLYGON 229.01103500 20.39735300 233.55219000 31.58858000 246.31508000 26.55863600 240.70160800 16.31789700 229.01103500 20.39735300,,,PUBLIC,False,,27428564,70441398
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0024-2-1,262.2222556654098,54.565348388382496,image,"Ricker, George",3,58955.29209683,58981.77154207,1425.599365,600.0,1000.0,,59001.0,N/A,,24,POLYGON 276.14642600 53.94407100 263.04764800 46.08137800 247.93366000 53.50499500 261.61058400 63.06011700 276.14642600 53.94407100,,,PUBLIC,False,,27428565,70441399
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0024-2-2,243.1795439687155,61.70864349258958,image,"Ricker, George",3,58955.2923889,58981.77126999,1425.599365,600.0,1000.0,,59001.0,N/A,,24,POLYGON 261.34404500 63.18492200 247.68276100 53.60781100 227.44483600 58.38745500 235.85935700 69.28474900 261.34404500 63.18492200,,,PUBLIC,False,,27428566,70441400
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0024-2-3,234.41001800103854,50.67804757693713,image,"Ricker, George",3,58955.29356317,58981.77245377,1425.599365,600.0,1000.0,,59001.0,N/A,,24,POLYGON 223.45842700 46.87862200 227.32116500 58.12353200 247.44522000 53.36657500 239.13670900 42.81515500 223.45842700 46.87862200,,,PUBLIC,False,,27428567,70441401
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0024-2-4,250.70364508914133,45.06449915522599,image,"Ricker, George",3,58955.29327105,58981.77272553,1425.599365,600.0,1000.0,,59001.0,N/A,,24,POLYGON 239.34250400 42.74255600 247.69102800 53.27637600 262.78220600 45.88586000 252.89062500 37.08914200 239.34250400 42.74255600,,,PUBLIC,False,,27428568,70441402
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0024-3-1,259.9560838673581,71.6555568737354,image,"Ricker, George",3,58955.29125985,58981.77013039,1425.599365,600.0,1000.0,,59001.0,N/A,,24,POLYGON 236.12007700 69.51562800 254.63953200 80.06554000 285.81782100 70.36850100 261.33460200 63.17047500 236.12007700 69.51562800,,,PUBLIC,False,,27428569,70441403
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0024-3-2,280.0087108958471,62.11815613592142,image,"Ricker, George",3,58955.29096149,58981.77039551,1425.599365,600.0,1000.0,,59001.0,N/A,,24,POLYGON 261.59028200 63.05989800 286.01149500 70.21886600 295.85393700 58.71599900 276.67697600 54.15854000 261.59028200 63.05989800,,,PUBLIC,False,,27428570,70441404
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0024-3-3,306.31494540747224,65.95137589474827,image,"Ricker, George",3,58955.28974501,58981.76916616,1425.599365,600.0,1000.0,,59001.0,N/A,,24,POLYGON 318.90312800 60.10297600 296.35279100 58.79000600 286.75299400 70.33393500 323.73391000 71.76097800 318.90312800 60.10297600,,,PUBLIC,False,,27428571,70441405
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0024-3-4,300.5267062289568,78.07736542882013,image,"Ricker, George",3,58955.2900456,58981.76890341,1425.599365,600.0,1000.0,,59001.0,N/A,,24,POLYGON 323.78634100 71.91932700 286.51589900 70.47855300 255.45858200 80.27200500 341.80464200 83.21288700 323.78634100 71.91932700,,,PUBLIC,False,,27428572,70441406
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0024-4-1,351.660364785025,74.99695375930247,image,"Ricker, George",3,58955.28898961,58981.76783918,1425.599365,600.0,1000.0,,59001.0,N/A,,24,POLYGON 343.69880100 83.02273100 23.73375500 74.05907700 354.19622200 66.58922200 323.54873100 71.87385100 343.69880100 83.02273100,,,PUBLIC,False,,27428573,70441407
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0024-4-2,334.30561631014155,64.22450125248962,image,"Ricker, George",3,58955.28869478,58981.76810796,1425.599365,600.0,1000.0,,59001.0,N/A,,24,POLYGON 323.41471600 71.71284600 353.93064400 66.47162800 339.92530400 56.18843000 319.31441900 60.01316800 323.41471600 71.71284600,,,PUBLIC,False,,27428574,70441408
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0024-4-3,355.64803777915847,57.858556645811646,image,"Ricker, George",3,58955.28764256,58981.76704597,1425.599365,600.0,1000.0,,59001.0,N/A,,24,POLYGON 356.33304000 49.73087200 340.38726400 56.06371400 354.49068900 66.27724100 11.52261000 57.40721900 356.33304000 49.73087200,,,PUBLIC,False,,27428575,70441409
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0024-4-4,15.631399997433101,65.80191112402136,image,"Ricker, George",3,58955.28793848,58981.7667786,1425.599365,600.0,1000.0,,59001.0,N/A,,24,POLYGON 11.77426400 57.50191200 354.75305400 66.40530000 24.11172700 73.80120300 33.15115800 62.78979600 11.77426400 57.50191200,,,PUBLIC,False,,27428576,70441410
